NODE_ID,STATE_NAME,NEM_REGION,NEM_ZONE,VOLTAGE_KV,RRN,PROP_REG_D,LATITUDE,LONGITUDE
204,New South Wales,NSW1,CAN,330,0,0.00015954638220671628,-36.225549643,148.144270481
205,New South Wales,NSW1,CAN,132,0,3.8175303387870246e-05,-36.301066443,148.312375514
206,New South Wales,NSW1,CAN,132,0,2.019734222822309e-05,-36.349442908,148.4134294
207,New South Wales,NSW1,CAN,132,0,0.0010254730296862617,-36.4351496749999,148.633250107
208,New South Wales,NSW1,CAN,132,0,0.000202929827063096,-36.3510485109999,148.411783984
209,New South Wales,NSW1,CAN,330,0,2.825258840830142e-05,-36.2467129999999,148.190095
210,New South Wales,NSW1,CAN,330,0,0.0001801911031041573,-36.2423439999999,148.136247
211,New South Wales,NSW1,CAN,132,0,0.00010828657033413192,-36.414756309,148.598054436
212,New South Wales,NSW1,CAN,132,0,4.002809789373982e-05,-36.301769709,148.313807542
213,Victoria,VIC1,NVIC,220,0,0.015380696610914334,-36.342812807,145.414577352
214,New South Wales,NSW1,NCEN,500,0,0.0031465462523791858,-33.9006505,150.8085335
215,New South Wales,NSW1,NCEN,500,0,7.878630202562069e-05,-33.36388454,150.02611411
216,New South Wales,NSW1,NCEN,330,0,4.715646215047034e-05,-33.358892232,150.031322308
217,New South Wales,NSW1,NCEN,132,0,0.005529886553878823,-33.802426673,150.926421782
218,New South Wales,NSW1,NCEN,132,0,0.003604575121351459,-33.720141107,150.93635548
219,New South Wales,NSW1,NCEN,132,0,0.0027655075658015132,-33.687470543,150.921484049
220,Queensland,QLD1,CQ,132,0,0.0007165074344495098,-23.5159659999999,150.321371
221,Queensland,QLD1,CQ,275,0,0.0006568517461959253,-23.5376484179999,150.486864569
222,Queensland,QLD1,CQ,275,0,4.203344793581388e-06,-23.5157715,150.319888
223,Queensland,QLD1,CQ,132,0,0.0005291459884704039,-23.536133895,150.48695136
224,Queensland,QLD1,CQ,275,0,0.00047459545515723977,-23.50972,150.319466
225,Queensland,QLD1,CQ,275,0,0.0007465286876309158,-23.751348465,150.837806603
226,Queensland,QLD1,CQ,132,0,0.0003256570016657559,-23.530838057,150.244329072
227,Queensland,QLD1,CQ,132,0,0.0002597025382672997,-23.676661246,150.020067558
228,Queensland,QLD1,CQ,132,0,0.01236156960695646,-23.366187,150.5085245
229,Queensland,QLD1,SEQ,110,0,0.00798384292059029,-27.4507609999999,153.0476425
230,Queensland,QLD1,SEQ,275,0,0.001638113718232415,-27.4474132779999,153.113192395
231,Queensland,QLD1,SEQ,110,0,0.0004947852703425595,-27.4660425,153.014017
232,Queensland,QLD1,SEQ,110,0,0.005430335622933499,-27.640590808,152.851931794
233,Queensland,QLD1,SEQ,275,1,0.009568611108241695,-27.323552155,152.97009205
234,Tasmania,TAS1,TAS,110,0,0.01991739072394923,-42.950960161,147.272478251
235,Tasmania,TAS1,TAS,110,0,0.036150781875978574,-42.887385466,147.449646137
236,South Australia,SA1,NSA,220,0,0.006690852014044998,-34.237689175,140.596974295
237,South Australia,SA1,NSA,132,0,0.01032002746954221,-34.2698589999999,140.597989
238,South Australia,SA1,NSA,275,0,0.0006225345806607829,-33.8469019529999,138.40754342
